full date,Country_Region,Confirmed,Recovered,Deaths,Case_Fatality_Ratio,Active,Incident_Rate,confirmed_1d,deaths_1d,confirmed_moving_avg_7d,deaths_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,deaths_moving_avg_7d_rate_14d
2022-02-23,Canada,3264867.0,0.0,36158.0,0.01107487686328417,3228709.0,32.64867,7991.0,97.0,5619.714285714285,63.285714285714285,-0.5066593092377536,-0.5272145144076841
2022-02-24,Canada,3274679.0,0.0,36254.0,0.011071008792006789,3238425.0,32.74679,9812.0,96.0,5913.428571428572,60.857142857142854,-0.44594504156014503,-0.5303197353914003
2022-02-25,Canada,3280440.0,0.0,36331.0,0.011075038714318811,3244109.0,32.8044,5761.0,77.0,5708.571428571428,59.142857142857146,-0.44438264738598443,-0.514654161781946
2022-02-26,Canada,3289072.0,0.0,36472.0,0.011088842080684157,3252600.0,32.89072,8632.0,141.0,5977.857142857143,68.0,-0.3681389203473009,-0.4299401197604791
2022-02-27,Canada,3290884.0,0.0,36506.0,0.011093068002396924,3254378.0,32.90884,1812.0,34.0,5730.428571428572,70.57142857142857,-0.42238573855945627,-0.41538461538461535
2022-02-28,Canada,3294468.0,0.0,36535.0,0.011089802663131042,3257933.0,32.94468,3584.0,29.0,5892.714285714285,70.57142857142857,-0.3903307812823317,-0.3762626262626263
2022-03-01,Canada,3302387.0,0.0,36593.0,0.01108077278647233,3265794.0,33.02387,7919.0,58.0,6501.571428571428,76.0,-0.28662789786353593,-0.3081924577373212
2022-03-02,Canada,3307497.0,0.0,36629.0,0.011074537633745397,3270868.0,33.07497,5110.0,36.0,6090.0,67.28571428571429,-0.2920133525982761,-0.3694779116465863
2022-03-03,Canada,3313410.0,0.0,36725.0,0.011083747559161106,3276685.0,33.1341,5913.0,96.0,5533.0,67.28571428571429,-0.3281000624522934,-0.3412587412587412
2022-03-04,Canada,3321765.0,0.0,36797.0,0.011077544618598847,3284968.0,33.21765,8355.0,72.0,5903.571428571428,66.57142857142857,-0.24115832384589952,-0.3216885007278021
2022-03-05,Canada,3331268.0,0.0,36908.0,0.011079264712415812,3294360.0,33.31268,9503.0,111.0,6028.0,62.285714285714285,-0.21571688784803544,-0.3024000000000001
2022-03-06,Canada,3334465.0,0.0,36952.0,0.011081837716095385,3297513.0,33.34465,3197.0,44.0,6225.857142857143,63.714285714285715,-0.08254389288872044,-0.16165413533834583
2022-03-07,Canada,3337078.0,0.0,36982.0,0.011082150312339119,3300096.0,33.37078,2613.0,30.0,6087.142857142857,63.857142857142854,-0.08039279162620061,-0.15660377358490563
2022-03-08,Canada,3345533.0,0.0,37039.0,0.011071180586172666,3308494.0,33.45533,8455.0,57.0,6163.714285714285,63.714285714285715,0.14133798904848804,-0.004464285714285698
2022-03-09,Canada,3349686.0,0.0,37094.0,0.011073873789961209,3312592.0,33.49686,4153.0,55.0,6027.0,66.42857142857143,0.07247445218363935,0.04966139954853288
2022-03-10,Canada,3356427.0,0.0,37157.0,0.011070403140005727,3319270.0,33.56427,6741.0,63.0,6145.285714285715,61.714285714285715,0.03920858095376145,0.014084507042253502
2022-03-11,Canada,3362034.0,0.0,37210.0,0.011067704847720159,3324824.0,33.62034,5607.0,53.0,5752.714285714285,59.0,0.007732732732732783,-0.0024154589371980784
2022-03-12,Canada,3370092.0,0.0,36852.0,0.01093501305008884,3333240.0,33.70092,8058.0,-358.0,5546.285714285715,-8.0,-0.07219500537698642,-1.1176470588235294
2022-03-13,Canada,3371916.0,0.0,36886.0,0.010939181165841616,3335030.0,33.71916,1824.0,34.0,5350.142857142857,-9.428571428571429,-0.06636252586443303,-1.1336032388663968
2022-03-14,Canada,3373309.0,0.0,36900.0,0.010938814084330846,3336409.0,33.73309,1393.0,14.0,5175.857142857143,-11.714285714285714,-0.1216514339741569,-1.165991902834008
2022-03-15,Canada,3377831.0,0.0,36944.0,0.010937196088259004,3340887.0,33.77831,4522.0,44.0,4614.0,-13.571428571428571,-0.2903254158335348,-1.1785714285714286
2022-03-16,Canada,3386862.0,0.0,36990.0,0.010921614166741958,3349872.0,33.86862,9031.0,46.0,5310.857142857143,-14.857142857142858,-0.12793807178043626,-1.2208067940552016
2022-03-17,Canada,3392152.0,0.0,37028.0,0.010915784434188091,3355124.0,33.92152,5290.0,38.0,5103.571428571428,-18.428571428571427,-0.0776122485864037,-1.2738853503184713
2022-03-18,Canada,3396351.0,0.0,37073.0,0.01091553847055266,3359278.0,33.96351,4199.0,45.0,4902.428571428572,-19.571428571428573,-0.16958257713248637,-1.293991416309013
2022-03-19,Canada,3399691.0,0.0,37133.0,0.01092246324739513,3362558.0,33.99691,3340.0,60.0,4228.428571428572,40.142857142857146,-0.2985354061996398,-0.3555045871559632
2022-03-20,Canada,3402698.0,0.0,37156.0,0.010919570293925585,3365542.0,34.02698,3007.0,23.0,4397.428571428572,38.57142857142857,-0.2936830270071821,-0.3946188340807175
2022-03-21,Canada,3404951.0,0.0,37167.0,0.010915575583907081,3367784.0,34.04951,2253.0,11.0,4520.285714285715,38.142857142857146,-0.25740436517249465,-0.40268456375838924
2022-03-22,Canada,3413104.0,0.0,37207.0,0.010901220707016252,3375897.0,34.13104,8153.0,40.0,5039.0,37.57142857142857,-0.182473462198118,-0.41031390134529155
2022-03-23,Canada,3422570.0,0.0,37240.0,0.010880712447079242,3385330.0,34.2257,9466.0,33.0,5101.142857142857,35.714285714285715,-0.15361824172177585,-0.4623655913978495
2022-03-24,Canada,3429394.0,0.0,37281.0,0.010871016861871223,3392113.0,34.29394,6824.0,41.0,5320.285714285715,36.142857142857146,-0.13424925029639445,-0.41435185185185186
2022-03-25,Canada,3436447.0,0.0,37353.0,0.010869656945094744,3399094.0,34.36447,7053.0,72.0,5728.0,40.0,-0.004296108669199605,-0.3220338983050848
2022-03-26,Canada,3445391.0,0.0,37402.0,0.010855661955348464,3407989.0,34.45391,8944.0,49.0,6528.571428571428,38.42857142857143,0.17710694415825246,-5.803571428571429
2022-03-27,Canada,3449765.0,0.0,37430.0,0.010850014421272173,3412335.0,34.49765,4374.0,28.0,6723.857142857143,39.142857142857146,0.2567621692344664,-5.151515151515151
2022-03-28,Canada,3453419.0,0.0,37439.0,0.01084114033078523,3415980.0,34.53419,3654.0,9.0,6924.0,38.857142857142854,0.3377494410863624,-4.317073170731707
2022-03-29,Canada,3459569.0,0.0,37459.0,0.010827649340134566,3422110.0,34.59569,6150.0,20.0,6637.857142857143,36.0,0.43863397114372416,-3.6526315789473687
2022-03-30,Canada,3470130.0,0.0,37494.0,0.010804782529761133,3432636.0,34.7013,10561.0,35.0,6794.285714285715,36.285714285714285,0.27931999139229613,-3.442307692307692
2022-03-31,Canada,3481106.0,0.0,37554.0,0.010787950726004896,3443552.0,34.81106,10976.0,60.0,7387.428571428572,39.0,0.4475017494751574,-3.116279069767442
2022-04-01,Canada,3489897.0,0.0,37596.0,0.010772810773498473,3452301.0,34.89897,8791.0,42.0,7635.714285714285,34.714285714285715,0.5575370807471514,-2.773722627737226
2022-04-02,Canada,3502367.0,0.0,37665.0,0.010754155689566513,3464702.0,35.02367,12470.0,69.0,8139.428571428572,37.57142857142857,0.9249298962802797,-0.06405693950177949
2022-04-03,Canada,3509381.0,0.0,37698.0,0.010742065338588201,3471683.0,35.09381,7014.0,33.0,8516.57142857143,38.285714285714285,0.9367162627509584,-0.007407407407407418
2022-04-04,Canada,3511962.0,0.0,37715.0,0.01073901141299365,3474247.0,35.11962,2581.0,17.0,8363.285714285714,39.42857142857143,0.850167498893875,0.033707865168539186
2022-04-05,Canada,3512522.0,0.0,37728.0,0.01074100034106548,3474794.0,35.12522,560.0,13.0,7564.714285714285,38.42857142857143,0.5012332378873359,0.02281368821292795
2022-04-06,Canada,3521426.0,0.0,37771.0,0.010726052457157981,3483655.0,35.21426,8904.0,43.0,7328.0,39.57142857142857,0.43654083118628884,0.10799999999999987
2022-04-07,Canada,10592174.0,0.0,113157.0,0.01068307601442348,10479017.0,105.92174,7070748.0,75386.0,1015866.8571428572,10800.42857142857,189.9421620750765,297.8260869565217
2022-04-08,Canada,2360131.0,0.0,25376.0,0.010751945548785216,2334755.0,23.60131,-8232043.0,-87781.0,-161395.14285714287,-1745.7142857142858,-29.176526336791703,-44.642857142857146
2022-04-09,Canada,2360131.0,0.0,25376.0,0.010751945548785216,2334755.0,23.60131,0.0,0.0,-163176.57142857142,-1755.5714285714287,-25.994223194748358,-46.68401486988848
2022-04-10,Canada,2375698.0,0.0,25448.0,0.010711799227006127,2350250.0,23.75698,15567.0,72.0,-161954.7142857143,-1750.0,-25.086578706949666,-45.708029197080286
2022-04-11,Canada,2375698.0,0.0,25448.0,0.010711799227006127,2350250.0,23.75698,0.0,0.0,-162323.42857142858,-1752.4285714285713,-24.443591648097716,-46.099264705882355
2022-04-12,Canada,2375830.0,0.0,25448.0,0.010711204084467322,2350382.0,23.7583,132.0,0.0,-162384.57142857142,-1754.2857142857142,-25.46340256106747,-49.73015873015873
2022-04-13,Canada,5989975.0,0.0,63604.0,0.01061840825712962,5926371.0,59.89975,3614145.0,38156.0,352649.85714285716,3690.4285714285716,50.90388982338099,100.70472440944883
2022-04-15,Canada,3635319.0,0.0,38288.0,0.010532225645122203,3597031.0,36.35319,-2354656.0,-25316.0,-993836.4285714285,-10695.57142857143,-135.5307665532178,-275.24542124542126
2022-04-16,Canada,3627273.0,0.0,38328.0,0.010566615746870997,3588945.0,36.27273,-8046.0,40.0,181020.2857142857,1850.2857142857142,22.707053320860616,52.300411522633745
2022-04-17,Canada,3643960.0,0.0,38367.0,0.01052893006509402,3605593.0,36.4396,16687.0,39.0,183404.14285714287,1855.857142857143,21.532803285593936,48.39543726235742
2022-04-18,Canada,3645898.0,0.0,38389.0,0.010529367524818303,3607509.0,36.45898,1938.0,22.0,181457.14285714287,1848.7142857142858,20.306360708534623,47.28731343283582
2022-04-19,Canada,3657872.0,0.0,38402.0,0.010498453745784434,3619470.0,36.57872,11974.0,13.0,183167.7142857143,1850.5714285714287,20.901405804280618,45.93478260869565
2022-04-20,Canada,3665765.0,0.0,38427.0,0.010482668692619412,3627338.0,36.65765,7893.0,25.0,184276.42857142858,1854.142857142857,23.359998489226296,47.249070631970255
2022-04-21,Canada,3679198.0,0.0,38532.0,0.01047293459063633,3640666.0,36.79198,13433.0,105.0,-330111.0,-3581.714285714286,-46.04789847161572,-91.51263537906138
2022-04-22,Canada,3689713.0,0.0,38653.0,0.010475882541541848,3651060.0,36.89713,10515.0,121.0,7770.571428571428,52.142857142857146,-0.9923507973767091,-0.9951721492533365
2022-04-23,Canada,3707003.0,0.0,38748.0,0.010452648676032903,3668255.0,37.07003,17290.0,95.0,11390.0,60.0,-1.070572136176872,-1.034369885433715
2022-04-24,Canada,3711754.0,0.0,38806.0,0.010454895448351372,3672948.0,37.11754,4751.0,58.0,9684.857142857143,62.714285714285715,-1.0593520078162482,-1.0357230043128
2022-04-25,Canada,3716411.0,0.0,38832.0,0.010448790513212881,3677579.0,37.16411,4657.0,26.0,10073.285714285714,63.285714285714285,-1.0621981629785398,-1.0361632653061223
2022-04-26,Canada,3720294.0,0.0,38847.0,0.010441916687229557,3681447.0,37.20294,3883.0,15.0,8917.42857142857,63.57142857142857,-1.0549361768039822,-1.0362761881470612
2022-04-27,Canada,3727884.0,0.0,38893.0,0.01043299630567904,3688991.0,37.27884,7590.0,46.0,8874.142857142857,66.57142857142857,-1.0546489286455785,-1.0379478827361563
2022-04-28,Canada,3740969.0,0.0,39007.0,0.010426977609277169,3701962.0,37.40969,13085.0,114.0,8824.42857142857,67.85714285714286,-0.9749767981109551,-0.9816126659698835
2022-04-29,Canada,3749466.0,0.0,39144.0,0.010439886639857515,3710322.0,37.49466,8497.0,137.0,8536.142857142857,70.14285714285714,-1.0085890822792771,-1.0065581215189197
2022-04-30,Canada,3761695.0,0.0,39228.0,0.010428277678014831,3722467.0,37.61695,12229.0,84.0,7813.142857142857,68.57142857142857,-0.9568383022581526,-0.9629400864731316
2022-05-01,Canada,3765151.0,0.0,39264.0,0.010428267020366514,3725887.0,37.65151,3456.0,36.0,7628.142857142857,65.42857142857143,-0.9584080122820096,-0.9647448233392348
2022-05-02,Canada,3767770.0,0.0,39287.0,0.010427122674685556,3728483.0,37.6777,2619.0,23.0,7337.0,65.0,-0.9595662100456621,-0.9648404296422224
2022-05-03,Canada,3770436.0,0.0,39292.0,0.010421075971054806,3731144.0,37.70436,2666.0,5.0,7163.142857142857,63.57142857142857,-0.9608929833236363,-0.965647676393392
2022-05-04,Canada,3775992.0,0.0,39336.0,0.01041739495210795,3736656.0,37.75992,5556.0,44.0,6872.571428571428,63.285714285714285,-0.9627050975436747,-0.9658679405193004
2022-05-05,Canada,3786790.0,0.0,39482.0,0.01042624491983976,3747308.0,37.8679,10798.0,146.0,6545.857142857143,67.85714285714286,-1.0198292608936301,-1.0189454371410338
2022-05-06,Canada,3793929.0,0.0,39641.0,0.01044853501475647,3754288.0,37.93929,7139.0,159.0,6351.857142857143,71.0,-0.18257528403868073,0.3616438356164382
2022-05-07,Canada,3802899.0,0.0,39716.0,0.01044361157106723,3763183.0,38.02899,8970.0,75.0,5886.285714285715,69.71428571428571,-0.4832058196412893,0.16190476190476177
2022-05-08,Canada,3805357.0,0.0,39771.0,0.010451319022104891,3765586.0,38.05357,2458.0,55.0,5743.714285714285,72.42857142857143,-0.4069386671386849,0.15489749430523925
2022-05-09,Canada,3807501.0,0.0,39783.0,0.010448585568329463,3767718.0,38.07501,2144.0,12.0,5675.857142857143,70.85714285714286,-0.4365436160707954,0.11963882618510158
2022-05-10,Canada,3809672.0,0.0,39787.0,0.010443681240799732,3769885.0,38.09672,2171.0,4.0,5605.142857142857,70.71428571428571,-0.3714395565665951,0.11235955056179758
2022-05-11,Canada,3814060.0,0.0,39842.0,0.010446086322711231,3774218.0,38.1406,4388.0,55.0,5438.285714285715,72.28571428571429,-0.3871762262753746,0.08583690987124482
2022-05-12,Canada,3822268.0,0.0,39977.0,0.010458973572758374,3782291.0,38.22268,8208.0,135.0,5068.285714285715,70.71428571428571,-0.42565281442748204,0.042105263157894646
2022-05-13,Canada,3827753.0,0.0,40132.0,0.010484480059188773,3787621.0,38.27753,5485.0,155.0,4832.0,70.14285714285714,-0.4339363713955785,0.0
2022-05-14,Canada,3835524.0,0.0,40217.0,0.010485399126690382,3795307.0,38.35524,7771.0,85.0,4660.714285714285,71.57142857142857,-0.4034776566956776,0.043749999999999956
2022-05-15,Canada,3836322.0,0.0,40248.0,0.010491298697033252,3796074.0,38.36322,798.0,31.0,4423.571428571428,68.14285714285714,-0.4200985074067831,0.04148471615720517
2022-05-16,Canada,3836956.0,0.0,40258.0,0.010492171398368916,3796698.0,38.36956,634.0,10.0,4207.857142857143,67.85714285714286,-0.42648805467396167,0.04395604395604402
2022-05-17,Canada,3837930.0,0.0,40265.0,0.01049133256729539,3797665.0,38.3793,974.0,7.0,4036.8571428571427,68.28571428571429,-0.436440508954569,0.07415730337078674
2022-05-18,Canada,3844258.0,0.0,40290.0,0.010480566080632466,3803968.0,38.44258,6328.0,25.0,4314.0,64.0,-0.37228735345472685,0.011286681715575675
2022-05-19,Canada,3850299.0,0.0,40387.0,0.010489315245387437,3809912.0,38.50299,6041.0,97.0,4004.4285714285716,58.57142857142857,-0.388249929071823,-0.136842105263158
2022-05-20,Canada,3854729.0,0.0,40582.0,0.010527847742344533,3814147.0,38.54729,4430.0,195.0,3853.714285714286,64.28571428571429,-0.3932933000472303,-0.09456740442655931
2022-05-21,Canada,3860562.0,0.0,40664.0,0.010533181438350168,3819898.0,38.60562,5833.0,82.0,3576.8571428571427,63.857142857142854,-0.39234054946121744,-0.0840163934426229
2022-05-22,Canada,3861945.0,0.0,40688.0,0.010535623888998938,3821257.0,38.61945,1383.0,24.0,3660.4285714285716,62.857142857142854,-0.36270705864796293,-0.13214990138067073
2022-05-24,Canada,3863376.0,0.0,40697.0,0.010534051047581183,3822679.0,38.63376,1431.0,9.0,3774.285714285714,62.714285714285715,-0.33502806372857474,-0.11491935483870974
2022-05-25,Canada,3865431.0,0.0,40701.0,0.01052948558647147,3824730.0,38.65431,2055.0,4.0,3928.714285714286,62.285714285714285,-0.29908757263737384,-0.11919191919191918
2022-05-26,Canada,7739950.0,0.0,81574.0,0.010539344569409363,7658376.0,77.3995,3874519.0,40873.0,556527.4285714285,5897.714285714285,101.3350845854786,80.5889328063241
2022-05-27,Canada,3873767.0,0.0,40917.0,0.010562586753410827,3832850.0,38.73767,-3866183.0,-40657.0,3352.5714285714284,75.71428571428571,-0.33851964597778916,0.07070707070707072
2022-05-28,Canada,3879037.0,0.0,40967.0,0.010561126382656313,3838070.0,38.79037,5270.0,50.0,3472.5714285714284,55.0,-0.2813386944181646,-0.21588594704684316
2022-05-29,Canada,3880227.0,0.0,40991.0,0.010564072668944368,3839236.0,38.80227,1190.0,24.0,2809.285714285714,46.714285714285715,-0.39724137931034476,-0.34730538922155685
2022-05-30,Canada,3881207.0,0.0,40994.0,0.010562178208995295,3840213.0,38.81207,980.0,3.0,2751.714285714286,43.714285714285715,-0.37794283868884215,-0.35849056603773577
2022-05-31,Canada,3882121.0,0.0,40995.0,0.01055994905877483,3841126.0,38.82121,914.0,1.0,2677.8571428571427,42.57142857142857,-0.3636054999151248,-0.37263157894736854
2022-06-01,Canada,3884147.0,0.0,41018.0,0.01056036241676744,3843129.0,38.84147,2026.0,23.0,2673.714285714286,45.285714285714285,-0.3376742869275957,-0.33682008368200844
